property_id,property_type,square_footage,bedrooms,bathrooms,year_built,lot_size,neighborhood,garage_spaces,pool,fireplace,view,renovation_year,renovation_cost,distance_to_school,distance_to_hospital,distance_to_grocery_store,crime_rate,median_income,property_tax,hoa_fee,heating_type,cooling_type,foundation_type,roof_material,energy_efficiency_rating,listing_date,selling_price,selling_date,profit_margin
861,condo,2738,6,3,1985,7.8,suburban,3,true,true,mountain,2006,25902,0.6,6.8,8.0,5.3,26750,2659,421,electric,window,crawl space,tile,8,6/23/2020,403671,5/9/2020,1400
862,townhouse,644,6,2,1932,3.2,rural,2,true,true,city,1977,41466,0.4,7.9,6.0,6.5,70718,4873,96,oil,window,basement,asphalt,8,3/14/2021,94596,1/8/2021,100
863,townhouse,2564,1,1,1966,4.2,suburban,2,false,true,ocean,1963,38697,3.5,1.8,0.8,6.8,57720,4202,316,oil,none,crawl space,asphalt,2,10/7/2020,83906,12/29/2022,100
864,house,1524,1,4,1940,3.2,urban,2,true,true,ocean,1970,34168,4.8,1.5,1.7,1.2,137765,947,87,oil,none,basement,tile,2,3/3/2021,785290,8/9/2020,2100
865,house,1209,5,3,1927,7.0,suburban,2,true,true,ocean,2005,27591,0.7,0.7,1.0,6.9,142066,3449,278,electric,central,slab,metal,1,10/28/2021,591136,5/7/2021,2000
866,condo,3634,3,2,1962,8.8,urban,1,false,false,city,1989,29259,6.6,8.7,7.8,6.6,110722,3644,255,electric,none,crawl space,metal,7,7/21/2021,598826,4/29/2021,1900
867,apartment,3479,5,1,1987,4.9,suburban,0,true,false,mountain,1942,29252,2.9,7.3,6.8,8.3,39057,3906,100,gas,central,basement,asphalt,10,1/20/2021,465130,4/2/2021,1400
868,apartment,979,2,1,1951,3.7,rural,3,true,false,ocean,1958,39502,7.5,2.6,0.1,2.3,34845,2206,304,gas,none,crawl space,metal,1,3/10/2020,643382,9/6/2021,1500
869,apartment,1120,6,1,1949,7.0,urban,2,true,true,ocean,2020,15763,2.2,3.6,3.8,7.5,20201,1692,234,electric,central,crawl space,metal,1,3/8/2021,478307,1/10/2022,2900
870,house,2310,3,4,1971,4.2,rural,1,false,true,ocean,1942,36338,6.7,5.4,2.0,6.9,43927,808,97,gas,window,slab,metal,10,10/17/2020,751407,5/9/2021,1900
871,house,1852,6,4,1928,9.2,urban,1,true,false,mountain,1944,8277,4.9,4.0,6.3,8.1,21677,1761,250,oil,none,basement,metal,10,6/7/2020,115076,12/5/2022,1200
872,apartment,2633,6,2,2004,1.3,suburban,1,false,true,city,1928,35746,7.5,2.4,9.0,5.5,25310,556,487,gas,none,basement,asphalt,5,11/25/2020,512619,1/8/2020,1300
873,townhouse,3779,1,1,2021,5.6,rural,1,false,true,ocean,1919,20141,6.3,5.9,4.5,5.1,24517,2372,278,gas,none,crawl space,asphalt,8,7/9/2022,239853,11/15/2020,1000
874,apartment,2115,1,1,1901,7.7,suburban,2,false,true,mountain,1985,39996,4.1,2.2,3.6,7.4,42116,4691,66,gas,window,basement,metal,7,1/3/2022,964252,5/21/2022,2300
875,apartment,1557,5,2,2016,8.4,suburban,2,true,false,ocean,1920,16922,3.8,4.6,1.6,6.8,55551,4912,275,electric,central,basement,tile,3,2/6/2020,865646,5/7/2022,5000
876,house,1483,5,4,1926,4.7,rural,1,false,true,city,1998,19238,9.0,9.9,5.4,4.1,115438,4943,128,gas,central,basement,asphalt,1,4/9/2022,350560,8/21/2022,1700
877,condo,1822,6,1,1976,9.3,urban,2,true,false,mountain,1926,40234,8.0,0.6,3.3,3.7,138535,2826,122,oil,none,basement,metal,1,5/19/2020,153207,9/17/2020,200
878,condo,4205,2,2,2009,9.5,suburban,1,false,false,city,1904,44191,2.0,0.9,2.1,6.3,75798,3058,131,oil,none,crawl space,tile,7,4/10/2020,502895,4/24/2020,1000
879,house,1760,3,4,1923,8.1,urban,0,true,false,mountain,1941,35378,1.0,7.6,6.8,3.3,149384,1713,94,oil,central,slab,tile,4,11/11/2021,71277,8/6/2020,100
880,apartment,954,3,4,1946,1.4,suburban,3,false,false,city,1947,39525,1.0,1.3,7.1,8.9,36200,3589,246,oil,window,basement,metal,2,9/24/2022,80479,4/3/2021,100
881,townhouse,1422,6,3,1973,9.1,suburban,1,true,true,mountain,2001,20407,7.2,5.3,6.5,3.7,48386,3536,352,oil,window,basement,metal,6,10/30/2022,444519,5/18/2020,2000
882,house,4947,5,1,1986,2.2,urban,3,true,false,ocean,1971,43072,1.0,9.7,8.8,4.8,31124,3377,290,oil,central,slab,metal,4,3/3/2021,139037,4/12/2020,200
883,condo,999,6,1,1945,6.2,suburban,1,true,true,mountain,1985,13962,6.7,9.4,4.4,0.7,22095,4714,396,oil,none,slab,metal,4,5/18/2021,79949,12/29/2021,400
884,condo,2389,3,3,1964,0.7,rural,1,true,false,city,2006,47051,8.4,0.6,2.3,0.4,44550,2367,445,electric,central,basement,asphalt,10,7/11/2020,554334,9/25/2022,1000
885,apartment,3609,3,2,1952,1.4,rural,3,false,true,ocean,1941,21507,6.1,4.4,7.4,9.9,126181,2421,330,electric,window,crawl space,metal,3,7/16/2021,796992,5/18/2020,3600
886,house,2531,1,1,2015,8.3,rural,1,false,false,city,2011,20423,4.9,6.4,8.0,6.1,47495,4611,385,gas,none,slab,metal,4,1/12/2020,474085,12/28/2020,2200
887,house,4788,4,2,1997,1.2,urban,1,false,true,mountain,1959,45342,1.6,6.4,8.0,7.9,74175,1338,236,electric,none,crawl space,metal,4,11/5/2020,775977,10/23/2021,1600
888,house,2390,5,2,1946,8.5,suburban,0,true,false,city,1999,33751,3.8,2.1,1.0,5.2,50353,4926,240,gas,window,crawl space,asphalt,6,2/7/2022,381397,11/10/2022,1000
889,condo,1033,2,4,1938,4.1,suburban,0,true,false,mountain,1962,48551,4.5,7.6,8.3,3.5,140818,3915,78,gas,window,basement,tile,7,5/2/2021,445755,12/30/2020,800
890,condo,4844,6,4,1963,3.5,urban,3,false,true,mountain,1903,30393,0.6,9.3,6.7,7.8,68148,2343,171,oil,window,basement,tile,7,5/4/2020,959975,1/14/2021,3000
891,apartment,4453,1,1,1921,6.6,rural,1,false,false,ocean,1961,42093,3.4,8.0,0.7,9.5,116005,1768,368,electric,none,crawl space,asphalt,9,11/26/2021,417014,4/1/2022,800
892,condo,2432,5,1,2020,4.4,suburban,0,false,false,city,1979,41103,3.7,7.8,7.4,4.8,140364,3106,89,gas,central,crawl space,tile,1,1/14/2020,81009,3/10/2022,0
893,house,1909,2,3,1977,5.0,suburban,1,true,false,mountain,1991,33245,6.9,2.6,1.5,3.6,71494,1631,264,gas,window,slab,metal,9,8/15/2022,905041,3/9/2020,2600
894,townhouse,2357,3,4,1915,8.9,suburban,3,true,true,ocean,1971,25040,6.4,2.9,3.2,9.5,107602,1038,326,gas,none,slab,tile,4,7/23/2022,484927,1/20/2021,1800
895,apartment,3481,6,1,1915,7.8,rural,3,false,false,ocean,1923,37299,6.8,2.5,9.0,0.4,50073,4162,145,oil,central,basement,tile,7,6/17/2022,806216,11/25/2021,2000
896,townhouse,3436,4,2,1904,9.2,urban,1,true,false,mountain,1983,23494,1.5,1.6,0.8,4.2,50243,1685,200,oil,none,slab,metal,8,4/14/2020,936684,8/27/2020,3800
897,condo,4814,5,1,1951,4.6,rural,0,false,false,city,2022,20449,1.5,4.5,2.1,1.7,65266,4110,246,oil,central,crawl space,tile,6,7/20/2021,950400,8/31/2021,4500
898,house,4623,6,3,1919,1.1,rural,0,true,true,mountain,1909,47139,9.2,5.3,9.1,9.8,102877,2192,344,gas,central,crawl space,asphalt,1,5/11/2021,804167,3/15/2020,1600
899,apartment,2936,6,2,1982,5.8,suburban,3,true,true,mountain,1995,2014,4.7,4.1,7.1,9.9,124072,3418,142,gas,none,basement,metal,8,6/16/2021,109193,12/23/2020,5300
900,house,4006,6,3,2000,1.6,rural,3,false,false,city,1995,38183,5.3,2.4,6.4,3.1,76123,4367,326,gas,window,crawl space,asphalt,9,12/17/2020,813758,10/7/2022,2000
901,condo,598,5,3,1912,5.7,urban,3,true,false,mountain,1973,8113,4.7,7.6,1.9,6.8,115918,838,195,electric,window,slab,metal,1,10/12/2022,613306,6/14/2021,7400
902,house,4229,4,2,1964,1.5,rural,0,true,false,city,1956,42319,7.8,4.0,4.5,9.4,143717,4636,349,gas,central,basement,tile,8,7/18/2020,479201,3/8/2020,1000
903,house,3333,4,4,1956,7.7,rural,0,false,true,mountain,1951,49969,4.2,9.3,3.2,4.0,74229,2669,115,oil,window,crawl space,asphalt,3,8/18/2021,259311,12/14/2021,400
904,condo,2918,5,3,1900,6.2,rural,0,true,true,city,1948,13417,9.2,7.0,1.2,9.8,43030,3931,334,oil,central,slab,tile,10,2/1/2020,230215,11/4/2022,1600
905,townhouse,1652,2,1,1920,6.6,urban,1,true,false,ocean,1994,1436,5.9,7.5,4.2,5.4,36099,3736,170,electric,central,slab,tile,1,3/28/2022,825868,4/9/2022,57400
906,house,2880,3,3,1987,6.8,suburban,2,false,true,city,1987,13094,2.9,6.0,4.8,8.8,133869,3913,359,gas,window,slab,tile,4,11/24/2020,733618,10/7/2021,5500
907,townhouse,4607,1,4,1949,1.9,suburban,2,false,false,mountain,1924,10615,3.5,2.9,9.4,7.7,92467,1887,365,electric,central,crawl space,metal,1,3/25/2022,374842,7/2/2022,3400
908,townhouse,2668,5,1,1954,1.5,urban,0,true,false,city,1996,15757,0.4,5.0,5.9,4.3,124812,2599,74,oil,central,crawl space,metal,5,2/11/2020,622410,11/22/2022,3800
909,house,4187,1,3,1990,5.9,urban,2,false,false,city,2015,41743,1.2,8.7,1.2,1.3,33096,4986,355,electric,central,crawl space,metal,10,2/8/2020,984661,8/31/2020,2200
910,townhouse,3425,4,1,1929,9.7,suburban,1,false,true,ocean,1964,3125,4.0,5.9,7.6,7.9,146279,2718,335,gas,window,slab,asphalt,4,10/18/2022,419323,7/17/2021,13300
911,townhouse,1270,5,2,1914,3.1,rural,1,true,false,mountain,1978,27572,6.5,2.3,2.8,7.0,76510,4863,408,electric,window,basement,asphalt,3,7/26/2020,790527,5/8/2020,2700
912,condo,4059,5,4,1936,6.1,rural,2,true,true,mountain,2019,7377,1.5,3.5,1.8,1.3,143215,3492,231,gas,central,crawl space,tile,3,8/27/2020,675871,10/21/2020,9000
913,condo,3567,5,1,1963,7.0,urban,0,true,true,mountain,1901,46691,2.9,7.1,0.1,3.3,133801,2327,183,gas,window,crawl space,asphalt,6,8/26/2022,52301,11/7/2022,0
914,house,4059,6,1,1962,0.6,rural,1,false,true,city,1970,29289,4.7,7.5,4.4,4.6,78683,2912,311,electric,central,slab,tile,1,2/17/2022,623934,4/25/2022,2000
915,townhouse,4101,4,2,1929,5.5,rural,3,true,true,city,2008,24969,0.2,9.3,5.9,9.6,50058,787,346,gas,window,slab,metal,4,9/7/2022,906566,3/24/2022,3500
916,condo,3206,5,4,1956,4.2,suburban,3,false,true,ocean,1914,32787,8.7,1.5,2.3,2.7,76204,1302,198,gas,central,basement,asphalt,5,2/16/2022,981604,12/31/2020,2800
917,condo,602,2,1,1916,1.5,suburban,2,false,false,city,1914,6324,1.4,3.4,4.9,0.9,79464,4810,316,oil,none,basement,asphalt,2,12/29/2022,411170,4/15/2020,6400
918,condo,4854,4,3,1956,3.2,urban,0,true,false,city,1967,47769,7.0,1.5,4.7,7.4,146455,4062,80,gas,window,basement,asphalt,4,10/15/2021,667976,1/31/2020,1200
919,townhouse,4875,3,2,1909,9.4,rural,1,false,true,ocean,2002,28136,7.1,1.2,3.2,7.7,80931,3094,497,electric,window,basement,tile,8,10/13/2021,461145,2/6/2021,1500
920,townhouse,2623,5,3,1918,7.3,suburban,2,true,true,ocean,1973,42951,8.9,1.7,8.2,5.7,101430,4349,214,gas,none,crawl space,tile,5,3/15/2021,77832,6/20/2021,0
921,condo,2065,5,3,1967,5.0,rural,0,true,false,ocean,1916,19283,8.5,3.5,1.3,4.4,113391,1405,467,gas,none,slab,tile,4,4/18/2022,490471,10/11/2022,2400
922,apartment,2519,5,1,1963,6.0,urban,0,false,true,city,1980,9395,7.6,0.2,9.6,1.2,138463,1342,212,gas,central,crawl space,tile,2,11/7/2022,810583,9/20/2020,8500
923,apartment,1885,4,2,1950,7.9,rural,0,false,true,city,1990,10843,6.8,3.7,8.5,0.2,99719,2481,139,oil,window,crawl space,metal,9,4/25/2020,802728,8/3/2020,7300
924,condo,3085,1,3,1907,4.9,urban,3,true,false,mountain,2012,22215,8.8,6.5,7.4,1.0,53870,4976,447,gas,central,slab,metal,5,3/13/2022,416555,3/16/2020,1700
925,condo,4218,2,4,1910,3.6,suburban,1,true,true,mountain,1976,3504,6.7,8.1,6.0,7.6,104991,2370,426,oil,window,basement,metal,5,12/6/2020,739614,9/2/2022,21000
926,house,3555,2,1,1901,0.6,rural,0,false,true,city,2014,34056,0.2,1.2,1.9,8.8,115486,2557,414,gas,none,crawl space,asphalt,10,1/22/2022,542043,2/12/2022,1400
927,townhouse,2383,4,4,1953,2.0,urban,2,true,true,city,1995,18226,2.4,2.8,7.7,5.9,111717,2185,320,oil,window,basement,metal,6,6/4/2021,795470,10/22/2021,4200
928,house,3006,3,2,1960,1.5,rural,3,false,false,mountain,1900,21073,1.3,7.3,3.5,6.0,35188,2673,485,gas,central,crawl space,metal,1,7/12/2020,396138,11/11/2021,1700
929,condo,587,3,2,1907,2.3,rural,0,true,true,ocean,2007,29384,4.7,8.8,7.8,3.8,68113,2763,283,oil,central,slab,tile,1,5/24/2020,707642,2/11/2020,2300
930,house,3088,5,2,1999,4.7,suburban,3,true,false,city,2018,21318,2.1,1.2,8.4,0.1,73840,4819,330,electric,window,crawl space,metal,3,7/14/2022,284799,3/15/2021,1200
931,condo,511,1,1,2007,8.9,rural,2,false,true,mountain,2008,27306,2.5,1.4,2.7,6.8,134977,4865,134,gas,none,crawl space,asphalt,10,5/24/2021,887532,12/12/2020,3100
932,condo,4545,4,1,1960,5.6,suburban,1,false,true,ocean,1972,23239,8.4,4.0,3.8,7.9,122571,3595,304,gas,central,crawl space,tile,10,10/13/2021,761619,4/21/2021,3100
933,apartment,2181,3,2,1932,0.3,rural,3,false,true,ocean,2005,11959,7.0,2.7,9.6,7.0,146059,2650,307,electric,none,crawl space,tile,6,4/11/2022,935947,2/17/2020,7700
934,house,4311,1,3,1943,9.3,urban,3,false,true,ocean,1927,12767,9.7,8.8,9.0,6.0,129774,3604,396,gas,central,slab,asphalt,8,11/4/2022,434907,9/11/2022,3300
935,townhouse,2776,4,4,1959,6.1,urban,3,true,false,ocean,1924,14766,2.7,6.4,8.6,5.1,35883,3447,74,oil,none,crawl space,metal,8,12/13/2022,961207,11/5/2020,6400
936,townhouse,3717,4,2,2015,8.5,rural,1,true,false,city,1925,42584,5.3,1.4,8.1,8.4,65235,1149,460,oil,central,basement,tile,1,8/19/2020,423544,9/15/2021,800
937,house,3765,2,4,1984,8.7,suburban,1,false,false,mountain,1935,29077,3.6,6.5,4.4,5.9,65319,1793,182,gas,central,crawl space,asphalt,1,1/20/2020,808121,9/10/2022,2600
938,house,882,4,1,2010,2.7,rural,2,false,true,city,2007,32574,3.4,4.7,4.0,9.7,139195,978,173,gas,none,slab,tile,7,2/19/2021,710391,3/8/2020,2000
939,apartment,643,3,2,1964,4.5,rural,3,false,false,city,2014,11294,6.5,2.6,7.0,2.4,52506,1072,191,oil,window,slab,tile,1,12/8/2022,448865,12/31/2021,3800
940,condo,992,5,1,1989,8.1,suburban,1,true,false,ocean,2002,1448,3.1,5.3,1.7,9.1,109187,3575,412,gas,central,crawl space,metal,5,12/30/2022,522733,7/12/2022,36000
941,condo,523,3,4,2006,0.9,suburban,3,true,false,city,1930,9726,1.6,0.9,0.2,6.6,69574,1370,227,electric,none,basement,asphalt,1,5/23/2021,873726,4/27/2022,8800
942,condo,4896,3,4,1919,3.2,urban,3,true,true,city,1974,34643,1.5,7.1,7.4,2.2,90724,3323,152,oil,none,basement,tile,2,4/25/2020,358013,9/1/2021,900
943,condo,1634,3,1,1923,8.2,urban,2,false,true,ocean,2002,36571,0.5,5.8,7.2,7.6,100538,3398,132,electric,none,slab,asphalt,5,8/7/2022,769029,7/11/2021,2000
944,townhouse,592,4,3,1911,0.2,urban,3,false,true,ocean,1997,26218,1.8,9.1,4.8,0.9,77609,881,499,oil,window,basement,asphalt,5,5/28/2022,326134,9/14/2022,1100
945,house,2042,5,2,1983,4.5,suburban,3,true,false,city,1987,8520,8.9,7.6,8.4,2.3,123193,4571,461,electric,central,basement,asphalt,7,8/3/2020,898688,4/21/2020,10400
946,condo,698,6,1,2006,0.4,suburban,1,false,false,ocean,1991,11139,2.4,8.6,0.4,0.5,51036,3347,73,electric,window,slab,tile,10,1/10/2022,250850,9/30/2020,2100
947,condo,2301,2,1,2014,4.4,urban,2,false,true,mountain,1999,9329,2.1,0.9,9.2,2.9,64549,2008,91,electric,central,crawl space,tile,1,9/3/2022,74446,10/28/2022,600
948,house,1991,4,3,1997,1.7,rural,2,false,true,city,1991,42329,9.5,3.0,3.3,4.9,147400,1604,260,oil,window,slab,asphalt,3,5/11/2021,131167,5/20/2020,200
949,condo,2904,2,3,1926,4.3,rural,0,false,false,mountain,1944,14342,6.3,8.9,4.4,7.4,104655,4247,346,gas,window,slab,tile,4,11/17/2022,832506,5/18/2022,5700
950,condo,3803,3,1,1957,2.0,rural,3,true,true,city,2021,38087,9.7,5.0,0.5,7.2,58769,3015,123,electric,none,basement,tile,10,11/21/2021,123970,10/26/2021,200
951,apartment,3495,2,2,1995,10.0,suburban,0,false,false,mountain,1917,37808,1.7,5.2,3.6,9.1,126169,2611,466,oil,window,basement,tile,8,12/31/2021,658696,5/5/2020,1600
952,apartment,4072,6,4,1906,4.7,urban,0,true,true,mountain,2008,8169,9.3,1.8,3.6,7.2,84090,3433,315,electric,central,basement,metal,10,8/24/2022,798633,6/30/2020,9600
953,apartment,4005,4,3,1991,10.0,rural,0,false,false,city,1912,12276,9.6,3.3,7.4,1.8,38020,4364,81,gas,central,crawl space,asphalt,6,2/25/2020,569100,6/28/2022,4500
954,apartment,1424,6,2,1971,2.2,rural,0,false,false,ocean,1938,39143,8.0,7.0,3.7,5.0,81991,3275,351,electric,central,basement,asphalt,8,3/27/2021,363804,2/1/2022,800
955,house,2783,3,3,2002,3.1,suburban,3,true,true,city,1987,10962,1.3,3.7,5.9,9.5,136147,1101,58,gas,window,slab,asphalt,9,10/1/2020,168990,3/9/2022,1400
956,apartment,3755,1,4,1912,3.9,urban,2,true,true,ocean,1967,7101,7.0,9.2,0.8,1.2,75639,3736,435,gas,none,basement,metal,3,8/21/2020,660675,1/11/2022,9200
957,townhouse,4735,2,4,1961,9.9,urban,3,true,true,ocean,1911,17210,4.0,7.8,7.5,8.0,55803,2402,406,oil,none,basement,asphalt,6,8/3/2022,872715,10/27/2022,4900
958,apartment,4472,4,2,1950,6.1,urban,3,false,true,ocean,1903,14038,9.3,0.8,2.3,4.8,53197,1809,439,electric,window,basement,tile,3,12/29/2021,900127,12/6/2021,6300
959,apartment,4494,1,2,2009,2.4,suburban,2,false,false,ocean,1925,2192,1.2,6.5,7.6,8.9,48314,4572,66,oil,window,basement,tile,8,12/29/2021,79705,8/20/2022,3500
960,townhouse,605,2,1,2011,7.6,rural,1,true,true,mountain,1919,27672,0.8,9.2,7.7,2.3,117196,4604,483,oil,none,slab,tile,5,1/19/2021,749670,5/10/2020,2600
961,condo,4096,1,2,1909,6.9,urban,2,true,true,city,1909,10258,6.3,6.8,2.4,0.2,36648,4816,405,oil,window,slab,tile,3,5/9/2020,804470,9/9/2020,7700
962,house,3508,4,1,1917,0.6,suburban,0,true,false,mountain,1996,6503,5.6,1.0,0.8,4.9,118915,3166,487,gas,window,slab,asphalt,4,11/2/2020,684069,10/19/2022,10400
963,condo,2189,4,1,1929,5.4,urban,0,false,true,city,1932,41400,1.9,7.3,4.0,1.5,57878,3796,69,gas,none,crawl space,tile,7,11/29/2021,686911,6/4/2021,1500
964,townhouse,996,3,4,1975,2.1,suburban,2,false,true,mountain,1928,39646,8.0,9.2,9.7,5.9,45046,3226,156,oil,window,basement,tile,4,10/11/2022,310591,3/31/2021,600
965,condo,3203,2,4,2020,6.8,urban,1,false,true,ocean,1994,32584,9.0,5.8,6.0,2.4,31338,1188,56,gas,central,slab,tile,6,12/30/2020,57336,9/14/2022,0
966,townhouse,4492,3,1,1993,3.2,rural,3,true,false,mountain,1917,21064,0.5,2.5,0.8,8.8,82456,1939,293,gas,none,crawl space,tile,1,2/22/2020,783989,2/22/2020,3600
967,townhouse,1868,2,2,1915,5.6,rural,3,true,false,mountain,1929,42134,1.6,7.9,8.4,4.9,117676,1844,212,gas,none,basement,asphalt,10,6/12/2021,844790,5/11/2020,1900
968,condo,792,2,1,1950,5.9,rural,0,true,true,mountain,1932,22226,9.6,2.9,5.4,0.3,114376,1676,356,gas,central,crawl space,metal,8,4/3/2022,77345,2/10/2020,200
969,condo,4842,3,4,1951,1.1,urban,2,true,true,ocean,1959,1766,4.2,2.5,8.1,1.6,35389,1723,378,gas,central,slab,metal,3,11/18/2022,787428,8/13/2021,44400
970,apartment,2121,4,3,1949,2.1,rural,2,false,true,ocean,1915,40821,1.7,6.8,5.9,7.8,113565,4830,436,electric,none,crawl space,asphalt,2,3/5/2020,401069,6/5/2020,800
971,townhouse,4655,3,4,1971,2.3,rural,1,true,true,mountain,1985,21861,6.4,3.9,7.3,9.1,85771,4352,228,oil,none,basement,tile,2,11/5/2021,145898,8/10/2021,500
972,condo,1896,4,4,2011,8.4,urban,3,false,false,mountain,1947,17052,8.1,3.7,9.1,5.0,47334,1842,442,electric,central,basement,asphalt,1,11/27/2022,348954,11/4/2021,1900
973,house,3009,4,1,2006,7.6,suburban,1,true,true,mountain,2015,22532,0.5,9.7,8.8,2.8,112591,4041,207,oil,central,basement,tile,1,11/8/2020,500617,8/25/2022,2100
974,condo,3005,3,4,2001,5.8,urban,2,false,false,mountain,1985,35907,8.9,3.9,2.0,9.7,38121,2775,493,electric,central,basement,asphalt,3,3/7/2020,652852,6/26/2022,1700
975,apartment,2973,6,1,1951,8.3,rural,1,true,true,ocean,1973,13150,8.7,0.6,7.1,10.0,133850,4847,228,gas,none,slab,tile,4,2/11/2021,242071,4/20/2022,1700
976,condo,2322,4,1,1996,4.2,urban,0,true,true,city,1954,32000,1.6,1.0,8.2,2.3,100832,686,236,oil,central,basement,asphalt,2,8/28/2021,491120,5/28/2021,1400
977,townhouse,3806,3,3,2006,4.6,rural,1,true,false,city,1926,5672,1.8,7.4,7.4,0.5,128370,2629,490,electric,central,crawl space,asphalt,10,7/26/2020,327599,11/24/2020,5600
978,condo,4411,1,4,1917,2.6,suburban,1,false,true,city,1929,48419,6.0,4.0,4.9,0.9,56623,2187,167,electric,none,crawl space,metal,2,10/26/2020,598158,7/21/2020,1100
979,townhouse,1367,4,3,2019,9.4,suburban,1,false,false,city,1908,6808,4.6,8.6,4.0,3.6,139442,3574,455,electric,central,slab,asphalt,6,2/9/2022,827984,7/26/2020,12000
980,house,2951,3,3,2005,7.1,suburban,3,false,true,ocean,2004,44439,0.6,7.7,8.9,6.4,68197,2091,196,oil,none,crawl space,asphalt,4,6/21/2021,716181,11/1/2020,1500
981,townhouse,4639,6,4,1999,8.2,urban,3,false,false,mountain,1913,3009,3.8,5.3,5.0,8.6,122694,3221,189,electric,none,basement,metal,4,3/21/2021,484627,5/20/2020,16000
982,townhouse,800,3,2,1991,6.0,urban,2,false,true,ocean,1956,5145,6.8,3.4,5.4,5.5,32298,1124,488,oil,window,basement,asphalt,8,4/4/2021,780928,3/3/2020,15000
983,condo,3152,1,4,1993,8.7,suburban,0,true,false,ocean,2017,16537,7.9,1.0,3.5,7.7,23722,3335,430,gas,central,basement,asphalt,8,1/13/2020,744675,4/20/2022,4400
984,townhouse,4313,1,2,1935,1.1,urban,3,false,true,mountain,1985,15936,9.8,5.8,4.5,6.2,139314,4122,163,gas,window,basement,tile,1,6/13/2021,106138,10/6/2021,500
985,apartment,1874,1,3,1954,9.0,urban,1,true,true,ocean,1970,44030,9.8,7.7,8.4,7.8,104435,3435,333,gas,none,crawl space,asphalt,5,2/3/2021,667669,2/4/2021,1400
986,condo,4207,4,1,2004,6.1,rural,3,true,true,mountain,1957,24806,3.3,0.2,8.8,2.0,75552,4156,360,electric,none,slab,asphalt,9,7/9/2022,543302,12/29/2022,2000
987,condo,3785,3,3,1946,3.3,suburban,3,true,true,city,1961,9001,4.6,0.3,0.9,1.7,66433,1777,159,gas,none,slab,metal,1,10/9/2020,531867,2/14/2020,5800
988,townhouse,4120,5,4,1926,8.7,urban,2,false,true,city,1975,30485,7.8,8.9,0.7,8.3,60649,2026,133,electric,central,crawl space,metal,3,1/14/2022,946148,3/18/2021,3000
989,apartment,2004,2,3,1945,4.9,rural,2,false,true,ocean,2005,49245,6.3,7.5,9.0,7.7,131333,4600,431,electric,none,basement,tile,5,1/2/2021,803312,1/20/2020,1500
990,townhouse,2536,1,4,1903,1.1,urban,1,false,true,city,2007,19467,2.6,3.8,8.3,5.3,129763,4960,413,oil,none,basement,tile,4,8/26/2022,980702,8/20/2021,4900
991,house,3961,6,2,1943,5.0,suburban,2,true,true,ocean,2016,40123,5.4,8.7,4.9,5.5,49935,2160,369,oil,window,basement,asphalt,7,11/20/2021,308048,11/8/2020,600
992,apartment,1485,4,3,1931,9.9,suburban,1,false,true,ocean,1985,12395,9.1,5.4,2.3,9.3,24190,1703,197,oil,none,slab,tile,10,4/5/2021,545763,2/14/2022,4300
993,condo,3885,1,3,1909,2.6,suburban,2,true,true,city,1928,49343,4.8,4.4,6.3,3.1,37234,4540,53,electric,window,basement,tile,6,6/23/2021,280854,4/19/2022,400
994,apartment,2577,5,3,1958,10.0,suburban,2,false,false,mountain,2015,49370,1.4,0.4,4.0,1.4,51554,2347,119,oil,central,slab,asphalt,6,4/23/2021,709150,5/12/2022,1300
995,apartment,1013,4,1,1906,1.1,suburban,0,false,true,ocean,1908,31770,0.4,9.3,9.9,6.3,100011,3396,267,oil,window,slab,asphalt,1,5/14/2021,341569,4/29/2020,900
996,apartment,3480,2,3,2011,9.9,urban,2,false,false,ocean,2008,16152,4.6,2.0,8.7,1.7,33214,2869,101,electric,central,basement,metal,1,12/29/2021,468317,4/16/2022,2700
997,townhouse,823,4,1,1940,6.7,urban,2,true,true,ocean,1963,21784,8.9,2.8,6.2,8.2,144782,2908,69,oil,none,crawl space,tile,6,3/1/2020,934809,12/15/2022,4100
998,townhouse,4397,2,1,1940,1.3,urban,0,true,true,mountain,1909,25771,0.3,0.9,3.3,5.9,92319,1878,474,oil,window,basement,asphalt,9,11/9/2022,938510,6/26/2022,3500
999,condo,1693,2,2,1928,0.6,rural,2,true,false,city,2012,8417,6.5,7.8,7.8,3.1,89645,2913,311,gas,none,crawl space,tile,8,11/30/2021,145027,5/30/2021,1600
1000,house,1098,5,1,1922,3.9,suburban,2,true,false,city,1951,27747,5.4,9.8,2.9,7.3,26539,3649,179,oil,central,basement,metal,6,10/2/2020,822489,1/29/2020,2800
